kworker+,0.1,2023-10-24 16:27:37
kworker+,0.1,2023-10-24 16:27:37
dbus-da+,0.1,2023-10-24 16:27:37
showtim+,0.1,2023-10-24 16:27:37
Network+,0.1,2023-10-24 16:27:37
dbus-da+,0.1,2023-10-24 16:27:37
gjs,0.1,2023-10-24 16:27:37
gvfsd-m+,0.1,2023-10-24 16:27:37
tracker+,53.3,2023-10-24 16:27:37
MainThr+,46.7,2023-10-24 16:27:37
Isolate+,26.7,2023-10-24 16:27:37
firefox,13.3,2023-10-24 16:27:37
tracker+,6.7,2023-10-24 16:27:37
Utility+,6.7,2023-10-24 16:27:37
1.52,,load,2023-10-24 16:27:48
,stopped,,2023-10-24 16:27:48
0.0,id,,2023-10-24 16:27:48
,used,,2023-10-24 16:27:48
,5480.7,2023-10-24 16:27:48
Isolate+,26.9,2023-10-24 16:27:48
MainThr+,21.3,2023-10-24 16:27:48
firefox,18.4,2023-10-24 16:27:48
gnome-s+,4.9,2023-10-24 16:27:48
tracker+,3.6,2023-10-24 16:27:48
Xwayland,3.1,2023-10-24 16:27:48
irq/48-+,1.4,2023-10-24 16:27:48
tracker+,0.8,2023-10-24 16:27:48
Utility+,0.4,2023-10-24 16:27:48
mta-sts+,0.3,2023-10-24 16:27:48
pipewire,0.3,2023-10-24 16:27:48
pipewir+,0.3,2023-10-24 16:27:48
RDD,0.3,2023-10-24 16:27:48
irq/47-+,0.2,2023-10-24 16:27:48
kworker+,0.2,2023-10-24 16:27:48
systemd+,0.2,2023-10-24 16:27:48
dbus-da+,0.2,2023-10-24 16:27:48
gjs,0.2,2023-10-24 16:27:48
mutter-+,0.2,2023-10-24 16:27:48
rcu_pre+,0.1,2023-10-24 16:27:48
kworker+,0.1,2023-10-24 16:27:48
kworker+,0.1,2023-10-24 16:27:48
systemd+,0.1,2023-10-24 16:27:48
showtim+,0.1,2023-10-24 16:27:48
contain+,0.1,2023-10-24 16:27:48
gsd-col+,0.1,2023-10-24 16:27:48
gsd-med+,0.1,2023-10-24 16:27:48
gsd-pow+,0.1,2023-10-24 16:27:48
gsd-scr+,0.1,2023-10-24 16:27:48
gsd-xse+,0.1,2023-10-24 16:27:48
WebExte+,0.1,2023-10-24 16:27:48
kworker+,0.1,2023-10-24 16:27:48
top,0.1,2023-10-24 16:27:48
1.55,,load,2023-10-24 16:27:58
,stopped,,2023-10-24 16:27:58
0.0,id,,2023-10-24 16:27:58
,used,,2023-10-24 16:27:58
,5308.7,2023-10-24 16:27:58
MainThr+,38.6,2023-10-24 16:27:58
Isolate+,24.0,2023-10-24 16:27:58
firefox,11.9,2023-10-24 16:27:58
tracker+,3.9,2023-10-24 16:27:58
gnome-s+,2.5,2023-10-24 16:27:58
Xwayland,1.8,2023-10-24 16:27:58
Utility+,1.5,2023-10-24 16:27:58
tracker+,0.7,2023-10-24 16:27:58
pipewire,0.4,2023-10-24 16:27:58
pipewir+,0.4,2023-10-24 16:27:58
irq/47-+,0.3,2023-10-24 16:27:58
mta-sts+,0.3,2023-10-24 16:27:58
dbus-da+,0.3,2023-10-24 16:27:58
rcu_pre+,0.2,2023-10-24 16:27:58
systemd+,0.2,2023-10-24 16:27:58
gjs,0.2,2023-10-24 16:27:58
jbd2/sd+,0.1,2023-10-24 16:27:58
kworker+,0.1,2023-10-24 16:27:58
kworker+,0.1,2023-10-24 16:27:58
wireplu+,0.1,2023-10-24 16:27:58
xdg-des+,0.1,2023-10-24 16:27:58
gvfsd-m+,0.1,2023-10-24 16:27:58
top,0.1,2023-10-24 16:27:58
MainThr+,40.0,2023-10-24 16:27:58
Isolate+,20.0,2023-10-24 16:27:58
firefox,13.3,2023-10-24 16:27:58
top,6.7,2023-10-24 16:27:58
1.55,,load,2023-10-24 16:28:08
,stopped,,2023-10-24 16:28:08
0.0,id,,2023-10-24 16:28:08
,used,,2023-10-24 16:28:08
,5302.7,2023-10-24 16:28:08
MainThr+,36.2,2023-10-24 16:28:08
Isolate+,21.5,2023-10-24 16:28:08
firefox,10.5,2023-10-24 16:28:08
tracker+,3.7,2023-10-24 16:28:08
gnome-s+,2.5,2023-10-24 16:28:08
Xwayland,1.8,2023-10-24 16:28:08
Utility+,1.2,2023-10-24 16:28:08
tracker+,0.7,2023-10-24 16:28:08
pipewir+,0.5,2023-10-24 16:28:08
pipewire,0.4,2023-10-24 16:28:08
mta-sts+,0.2,2023-10-24 16:28:08
rcu_pre+,0.1,2023-10-24 16:28:08
kworker+,0.1,2023-10-24 16:28:08
kworker+,0.1,2023-10-24 16:28:08
systemd+,0.1,2023-10-24 16:28:08
showtim+,0.1,2023-10-24 16:28:08
dbus-da+,0.1,2023-10-24 16:28:08
gvfsd-m+,0.1,2023-10-24 16:28:08
top,0.1,2023-10-24 16:28:08
MainThr+,31.2,2023-10-24 16:28:09
Isolate+,18.8,2023-10-24 16:28:09
firefox,6.2,2023-10-24 16:28:09
Xwayland,6.2,2023-10-24 16:28:09
Utility+,6.2,2023-10-24 16:28:09
1.53,,load,2023-10-24 16:28:19
,stopped,,2023-10-24 16:28:19
0.0,id,,2023-10-24 16:28:19
,used,,2023-10-24 16:28:19
,5469.6,2023-10-24 16:28:19
MainThr+,25.2,2023-10-24 16:28:19
Isolate+,20.6,2023-10-24 16:28:19
firefox,13.4,2023-10-24 16:28:19
tracker+,3.7,2023-10-24 16:28:19
gnome-s+,2.9,2023-10-24 16:28:19
Xwayland,1.9,2023-10-24 16:28:19
tracker+,0.8,2023-10-24 16:28:19
Utility+,0.7,2023-10-24 16:28:19
mta-sts+,0.3,2023-10-24 16:28:19
pipewire,0.3,2023-10-24 16:28:19
pipewir+,0.3,2023-10-24 16:28:19
top,0.2,2023-10-24 16:28:19
rcu_pre+,0.1,2023-10-24 16:28:19
kworker+,0.1,2023-10-24 16:28:19
irq/47-+,0.1,2023-10-24 16:28:19
kworker+,0.1,2023-10-24 16:28:19
systemd+,0.1,2023-10-24 16:28:19
Network+,0.1,2023-10-24 16:28:19
dbus-da+,0.1,2023-10-24 16:28:19
gsd-sha+,0.1,2023-10-24 16:28:19
gsd-sma+,0.1,2023-10-24 16:28:19
gjs,0.1,2023-10-24 16:28:19
firefox,13.3,2023-10-24 16:28:19
Xwayland,13.3,2023-10-24 16:28:19
Isolate+,13.3,2023-10-24 16:28:19
gnome-s+,6.7,2023-10-24 16:28:19
tracker+,6.7,2023-10-24 16:28:19
gjs,6.7,2023-10-24 16:28:19
gvfsd-m+,6.7,2023-10-24 16:28:19
1.51,,load,2023-10-24 16:28:29
,stopped,,2023-10-24 16:28:29
0.0,id,,2023-10-24 16:28:29
,used,,2023-10-24 16:28:29
,5293.2,2023-10-24 16:28:29
MainThr+,30.6,2023-10-24 16:28:29
Isolate+,27.6,2023-10-24 16:28:29
firefox,14.4,2023-10-24 16:28:29
tracker+,3.5,2023-10-24 16:28:29
gnome-s+,2.9,2023-10-24 16:28:29
Xwayland,1.6,2023-10-24 16:28:29
Utility+,1.2,2023-10-24 16:28:29
tracker+,0.7,2023-10-24 16:28:29
irq/47-+,0.6,2023-10-24 16:28:29
mta-sts+,0.4,2023-10-24 16:28:29
pipewire,0.4,2023-10-24 16:28:29
RDD,0.4,2023-10-24 16:28:29
pipewir+,0.3,2023-10-24 16:28:29
dbus-da+,0.3,2023-10-24 16:28:29
snapd,0.2,2023-10-24 16:28:29
top,0.2,2023-10-24 16:28:29
rcu_pre+,0.1,2023-10-24 16:28:29
jbd2/sd+,0.1,2023-10-24 16:28:29
kworker+,0.1,2023-10-24 16:28:29
kworker+,0.1,2023-10-24 16:28:29
systemd+,0.1,2023-10-24 16:28:29
dbus-da+,0.1,2023-10-24 16:28:29
wireplu+,0.1,2023-10-24 16:28:29
gsd-med+,0.1,2023-10-24 16:28:29
gjs,0.1,2023-10-24 16:28:29
gsd-xse+,0.1,2023-10-24 16:28:29
kworker+,0.1,2023-10-24 16:28:29
kworker+,0.1,2023-10-24 16:28:29
MainThr+,40.0,2023-10-24 16:28:30
Isolate+,26.7,2023-10-24 16:28:30
firefox,13.3,2023-10-24 16:28:30
1.49,,load,2023-10-24 16:28:40
,stopped,,2023-10-24 16:28:40
0.0,id,,2023-10-24 16:28:40
,used,,2023-10-24 16:28:40
,5295.8,2023-10-24 16:28:40
MainThr+,35.3,2023-10-24 16:28:40
Isolate+,22.2,2023-10-24 16:28:40
firefox,11.0,2023-10-24 16:28:40
tracker+,3.6,2023-10-24 16:28:40
gnome-s+,2.2,2023-10-24 16:28:40
Xwayland,1.8,2023-10-24 16:28:40
Utility+,1.2,2023-10-24 16:28:40
tracker+,0.7,2023-10-24 16:28:40
pipewire,0.3,2023-10-24 16:28:40
pipewir+,0.3,2023-10-24 16:28:40
rcu_pre+,0.2,2023-10-24 16:28:40
mta-sts+,0.2,2023-10-24 16:28:40
kworker+,0.1,2023-10-24 16:28:40
irq/47-+,0.1,2023-10-24 16:28:40
kworker+,0.1,2023-10-24 16:28:40
systemd+,0.1,2023-10-24 16:28:40
contain+,0.1,2023-10-24 16:28:40
dockerd,0.1,2023-10-24 16:28:40
dbus-da+,0.1,2023-10-24 16:28:40
gvfs-af+,0.1,2023-10-24 16:28:40
gjs,0.1,2023-10-24 16:28:40
kworker+,0.1,2023-10-24 16:28:40
top,0.1,2023-10-24 16:28:40
MainThr+,37.5,2023-10-24 16:28:41
Isolate+,18.8,2023-10-24 16:28:41
gnome-s+,12.5,2023-10-24 16:28:41
gsd-sha+,6.2,2023-10-24 16:28:41
firefox,6.2,2023-10-24 16:28:41
Xwayland,6.2,2023-10-24 16:28:41
top,6.2,2023-10-24 16:28:41
1.51,,load,2023-10-24 16:28:51
,stopped,,2023-10-24 16:28:51
0.0,id,,2023-10-24 16:28:51
,used,,2023-10-24 16:28:51
,5280.9,2023-10-24 16:28:51
MainThr+,34.9,2023-10-24 16:28:51
Isolate+,22.2,2023-10-24 16:28:51
firefox,11.0,2023-10-24 16:28:51
tracker+,3.6,2023-10-24 16:28:51
gnome-s+,2.4,2023-10-24 16:28:51
Xwayland,1.8,2023-10-24 16:28:51
Utility+,1.3,2023-10-24 16:28:51
tracker+,0.7,2023-10-24 16:28:51
pipewire,0.4,2023-10-24 16:28:51
pipewir+,0.4,2023-10-24 16:28:51
systemd+,0.2,2023-10-24 16:28:51
mta-sts+,0.2,2023-10-24 16:28:51
rcu_pre+,0.1,2023-10-24 16:28:51
irq/47-+,0.1,2023-10-24 16:28:51
kworker+,0.1,2023-10-24 16:28:51
kworker+,0.1,2023-10-24 16:28:51
dbus-da+,0.1,2023-10-24 16:28:51
MainThr+,37.5,2023-10-24 16:28:51
Isolate+,25.0,2023-10-24 16:28:51
firefox,12.5,2023-10-24 16:28:51
gnome-s+,6.2,2023-10-24 16:28:51
1.52,,load,2023-10-24 16:29:01
,stopped,,2023-10-24 16:29:01
0.0,id,,2023-10-24 16:29:01
,used,,2023-10-24 16:29:01
,5281.5,2023-10-24 16:29:01
MainThr+,35.4,2023-10-24 16:29:01
Isolate+,21.2,2023-10-24 16:29:01
firefox,10.3,2023-10-24 16:29:01
tracker+,3.7,2023-10-24 16:29:01
gnome-s+,2.7,2023-10-24 16:29:01
Xwayland,1.7,2023-10-24 16:29:01
Utility+,1.3,2023-10-24 16:29:01
tracker+,0.7,2023-10-24 16:29:01
udisksd,0.5,2023-10-24 16:29:01
pipewir+,0.4,2023-10-24 16:29:01
mta-sts+,0.3,2023-10-24 16:29:01
pipewire,0.3,2023-10-24 16:29:01
rcu_pre+,0.2,2023-10-24 16:29:01
kworker+,0.1,2023-10-24 16:29:01
irq/47-+,0.1,2023-10-24 16:29:01
kworker+,0.1,2023-10-24 16:29:01
kworker+,0.1,2023-10-24 16:29:01
systemd+,0.1,2023-10-24 16:29:01
dbus-da+,0.1,2023-10-24 16:29:01
Network+,0.1,2023-10-24 16:29:01
contain+,0.1,2023-10-24 16:29:01
dbus-da+,0.1,2023-10-24 16:29:01
gvfs-ud+,0.1,2023-10-24 16:29:01
gjs,0.1,2023-10-24 16:29:01
gvfsd-m+,0.1,2023-10-24 16:29:01
top,0.1,2023-10-24 16:29:01
MainThr+,33.3,2023-10-24 16:29:01
Isolate+,13.3,2023-10-24 16:29:01
gnome-s+,6.7,2023-10-24 16:29:01
firefox,6.7,2023-10-24 16:29:01
Xwayland,6.7,2023-10-24 16:29:01
1.52,,load,2023-10-24 16:29:11
,stopped,,2023-10-24 16:29:11
0.0,id,,2023-10-24 16:29:11
,used,,2023-10-24 16:29:11
,5271.1,2023-10-24 16:29:11
MainThr+,35.0,2023-10-24 16:29:11
Isolate+,20.8,2023-10-24 16:29:11
firefox,10.3,2023-10-24 16:29:11
tracker+,3.6,2023-10-24 16:29:11
gnome-s+,2.3,2023-10-24 16:29:11
Xwayland,1.7,2023-10-24 16:29:11
Utility+,1.1,2023-10-24 16:29:11
tracker+,0.8,2023-10-24 16:29:11
pipewire,0.4,2023-10-24 16:29:11
pipewir+,0.4,2023-10-24 16:29:11
mta-sts+,0.3,2023-10-24 16:29:11
showtim+,0.2,2023-10-24 16:29:11
dbus-da+,0.2,2023-10-24 16:29:11
rcu_pre+,0.1,2023-10-24 16:29:11
jbd2/sd+,0.1,2023-10-24 16:29:11
kworker+,0.1,2023-10-24 16:29:11
kworker+,0.1,2023-10-24 16:29:11
kworker+,0.1,2023-10-24 16:29:11
systemd+,0.1,2023-10-24 16:29:11
Network+,0.1,2023-10-24 16:29:11
gvfsd-m+,0.1,2023-10-24 16:29:11
top,0.1,2023-10-24 16:29:11
tracker+,43.8,2023-10-24 16:29:12
MainThr+,31.2,2023-10-24 16:29:12
Isolate+,18.8,2023-10-24 16:29:12
tracker+,12.5,2023-10-24 16:29:12
firefox,12.5,2023-10-24 16:29:12
rcu_pre+,6.2,2023-10-24 16:29:12
Utility+,6.2,2023-10-24 16:29:12
1.53,,load,2023-10-24 16:29:22
,stopped,,2023-10-24 16:29:22
0.0,id,,2023-10-24 16:29:22
,used,,2023-10-24 16:29:22
,5290.8,2023-10-24 16:29:22
MainThr+,35.4,2023-10-24 16:29:22
Isolate+,23.3,2023-10-24 16:29:22
firefox,10.3,2023-10-24 16:29:22
tracker+,3.7,2023-10-24 16:29:22
gnome-s+,2.5,2023-10-24 16:29:22
Xwayland,1.7,2023-10-24 16:29:22
Utility+,1.2,2023-10-24 16:29:22
tracker+,0.6,2023-10-24 16:29:22
pipewir+,0.4,2023-10-24 16:29:22
mta-sts+,0.3,2023-10-24 16:29:22
pipewire,0.3,2023-10-24 16:29:22
top,0.2,2023-10-24 16:29:22
rcu_pre+,0.1,2023-10-24 16:29:22
kworker+,0.1,2023-10-24 16:29:22
irq/47-+,0.1,2023-10-24 16:29:22
kworker+,0.1,2023-10-24 16:29:22
systemd+,0.1,2023-10-24 16:29:22
upowerd,0.1,2023-10-24 16:29:22
dbus-da+,0.1,2023-10-24 16:29:22
gjs,0.1,2023-10-24 16:29:22
MainThr+,37.5,2023-10-24 16:29:22
Isolate+,25.0,2023-10-24 16:29:22
pipewire,6.2,2023-10-24 16:29:22
gnome-s+,6.2,2023-10-24 16:29:22
firefox,6.2,2023-10-24 16:29:22
Xwayland,6.2,2023-10-24 16:29:22
top,6.2,2023-10-24 16:29:22
1.58,,load,2023-10-24 16:29:33
,stopped,,2023-10-24 16:29:33
0.0,id,,2023-10-24 16:29:33
,used,,2023-10-24 16:29:33
,5327.0,2023-10-24 16:29:33
MainThr+,35.5,2023-10-24 16:29:33
Isolate+,23.4,2023-10-24 16:29:33
firefox,10.4,2023-10-24 16:29:33
tracker+,3.6,2023-10-24 16:29:33
gnome-s+,2.5,2023-10-24 16:29:33
Xwayland,1.8,2023-10-24 16:29:33
Utility+,1.3,2023-10-24 16:29:33
tracker+,0.7,2023-10-24 16:29:33
pipewir+,0.4,2023-10-24 16:29:33
pipewire,0.3,2023-10-24 16:29:33
rcu_pre+,0.2,2023-10-24 16:29:33
mta-sts+,0.2,2023-10-24 16:29:33
dbus-da+,0.2,2023-10-24 16:29:33
kworker+,0.1,2023-10-24 16:29:33
kworker+,0.1,2023-10-24 16:29:33
kworker+,0.1,2023-10-24 16:29:33
contain+,0.1,2023-10-24 16:29:33
gvfsd-m+,0.1,2023-10-24 16:29:33
MainThr+,31.2,2023-10-24 16:29:33
Isolate+,18.8,2023-10-24 16:29:33
firefox,12.5,2023-10-24 16:29:33
mta-sts+,6.2,2023-10-24 16:29:33
1.58,,load,2023-10-24 16:29:43
,stopped,,2023-10-24 16:29:43
0.0,id,,2023-10-24 16:29:43
,used,,2023-10-24 16:29:43
,5281.4,2023-10-24 16:29:43
Isolate+,21.9,2023-10-24 16:29:43
firefox,19.3,2023-10-24 16:29:43
MainThr+,16.3,2023-10-24 16:29:43
gnome-s+,4.1,2023-10-24 16:29:43
tracker+,3.4,2023-10-24 16:29:43
Xwayland,2.4,2023-10-24 16:29:43
tracker+,0.8,2023-10-24 16:29:43
irq/47-+,0.5,2023-10-24 16:29:43
Utility+,0.5,2023-10-24 16:29:43
gjs,0.4,2023-10-24 16:29:43
mta-sts+,0.3,2023-10-24 16:29:43
pipewire,0.3,2023-10-24 16:29:43
pipewir+,0.3,2023-10-24 16:29:43
dbus-da+,0.3,2023-10-24 16:29:43
RDD,0.3,2023-10-24 16:29:43
kworker+,0.2,2023-10-24 16:29:43
systemd+,0.2,2023-10-24 16:29:43
top,0.2,2023-10-24 16:29:43
rcu_pre+,0.1,2023-10-24 16:29:43
kworker+,0.1,2023-10-24 16:29:43
systemd+,0.1,2023-10-24 16:29:43
wireplu+,0.1,2023-10-24 16:29:43
gsd-pri+,0.1,2023-10-24 16:29:43
ibus-po+,0.1,2023-10-24 16:29:43
WebExte+,0.1,2023-10-24 16:29:43
kworker+,0.1,2023-10-24 16:29:43
MainThr+,31.2,2023-10-24 16:29:43
Isolate+,25.0,2023-10-24 16:29:43
firefox,6.2,2023-10-24 16:29:43
top,6.2,2023-10-24 16:29:43
1.56,,load,2023-10-24 16:29:54
,stopped,,2023-10-24 16:29:54
0.0,id,,2023-10-24 16:29:54
,used,,2023-10-24 16:29:54
,5305.2,2023-10-24 16:29:54
MainThr+,34.3,2023-10-24 16:29:54
Isolate+,28.3,2023-10-24 16:29:54
firefox,12.4,2023-10-24 16:29:54
tracker+,3.8,2023-10-24 16:29:54
gnome-s+,3.0,2023-10-24 16:29:54
Xwayland,2.2,2023-10-24 16:29:54
Utility+,1.2,2023-10-24 16:29:54
tracker+,0.7,2023-10-24 16:29:54
pipewir+,0.5,2023-10-24 16:29:54
pipewire,0.4,2023-10-24 16:29:54
irq/48-+,0.3,2023-10-24 16:29:54
mta-sts+,0.2,2023-10-24 16:29:54
dbus-da+,0.2,2023-10-24 16:29:54
rcu_pre+,0.1,2023-10-24 16:29:54
jbd2/sd+,0.1,2023-10-24 16:29:54
irq/47-+,0.1,2023-10-24 16:29:54
kworker+,0.1,2023-10-24 16:29:54
irqbala+,0.1,2023-10-24 16:29:54
showtim+,0.1,2023-10-24 16:29:54
contain+,0.1,2023-10-24 16:29:54
gnome-s+,0.1,2023-10-24 16:29:54
xdg-des+,0.1,2023-10-24 16:29:54
gjs,0.1,2023-10-24 16:29:54
gvfsd-m+,0.1,2023-10-24 16:29:54
Privile+,0.1,2023-10-24 16:29:54
Isolate+,53.3,2023-10-24 16:29:54
MainThr+,40.0,2023-10-24 16:29:54
firefox,13.3,2023-10-24 16:29:54
1.62,,load,2023-10-24 16:30:04
,stopped,,2023-10-24 16:30:04
0.0,id,,2023-10-24 16:30:04
,used,,2023-10-24 16:30:04
,5235.4,2023-10-24 16:30:04
Isolate+,35.0,2023-10-24 16:30:04
MainThr+,32.6,2023-10-24 16:30:04
firefox,20.3,2023-10-24 16:30:04
gnome-s+,4.3,2023-10-24 16:30:04
tracker+,3.9,2023-10-24 16:30:04
Xwayland,2.7,2023-10-24 16:30:04
Utility+,1.1,2023-10-24 16:30:04
Privile+,1.0,2023-10-24 16:30:04
tracker+,0.8,2023-10-24 16:30:04
irq/48-+,0.6,2023-10-24 16:30:04
pipewir+,0.4,2023-10-24 16:30:04
mta-sts+,0.3,2023-10-24 16:30:04
pipewire,0.3,2023-10-24 16:30:04
rcu_pre+,0.2,2023-10-24 16:30:04
irq/47-+,0.2,2023-10-24 16:30:04
kworker+,0.2,2023-10-24 16:30:04
dbus-da+,0.2,2023-10-24 16:30:04
systemd+,0.1,2023-10-24 16:30:04
kworker+,0.1,2023-10-24 16:30:04
kworker+,0.1,2023-10-24 16:30:04
systemd+,0.1,2023-10-24 16:30:04
systemd+,0.1,2023-10-24 16:30:04
gsd-hou+,0.1,2023-10-24 16:30:04
gsd-med+,0.1,2023-10-24 16:30:04
gsd-scr+,0.1,2023-10-24 16:30:04
gsd-wac+,0.1,2023-10-24 16:30:04
xdg-des+,0.1,2023-10-24 16:30:04
gjs,0.1,2023-10-24 16:30:04
update-+,0.1,2023-10-24 16:30:04
mutter-+,0.1,2023-10-24 16:30:04
kworker+,0.1,2023-10-24 16:30:04
kworker+,0.1,2023-10-24 16:30:04
top,0.1,2023-10-24 16:30:04
MainThr+,40.0,2023-10-24 16:30:04
Isolate+,26.7,2023-10-24 16:30:04
firefox,20.0,2023-10-24 16:30:04
Network+,6.7,2023-10-24 16:30:04
gsd-sha+,6.7,2023-10-24 16:30:04
top,6.7,2023-10-24 16:30:04
1.64,,load,2023-10-24 16:30:14
,stopped,,2023-10-24 16:30:14
0.0,id,,2023-10-24 16:30:14
,used,,2023-10-24 16:30:14
,5274.1,2023-10-24 16:30:14
firefox,18.9,2023-10-24 16:30:14
Isolate+,18.0,2023-10-24 16:30:14
gnome-s+,6.9,2023-10-24 16:30:14
tracker+,3.5,2023-10-24 16:30:14
Xwayland,3.0,2023-10-24 16:30:14
Privile+,1.7,2023-10-24 16:30:14
irq/48-+,1.5,2023-10-24 16:30:14
MainThr+,1.1,2023-10-24 16:30:14
tracker+,0.7,2023-10-24 16:30:14
mutter-+,0.4,2023-10-24 16:30:14
mta-sts+,0.3,2023-10-24 16:30:14
kworker+,0.2,2023-10-24 16:30:14
dbus-da+,0.2,2023-10-24 16:30:14
kworker+,0.1,2023-10-24 16:30:14
kworker+,0.1,2023-10-24 16:30:14
kworker+,0.1,2023-10-24 16:30:14
irq/47-+,0.1,2023-10-24 16:30:14
kworker+,0.1,2023-10-24 16:30:14
systemd+,0.1,2023-10-24 16:30:14
showtim+,0.1,2023-10-24 16:30:14
pipewire,0.1,2023-10-24 16:30:14
gnome-s+,0.1,2023-10-24 16:30:14
gsd-med+,0.1,2023-10-24 16:30:14
gsd-xse+,0.1,2023-10-24 16:30:14
kworker+,0.1,2023-10-24 16:30:14
kworker+,0.1,2023-10-24 16:30:14
firefox,37.5,2023-10-24 16:30:15
Isolate+,25.0,2023-10-24 16:30:15
Xwayland,6.2,2023-10-24 16:30:15
Privile+,6.2,2023-10-24 16:30:15
1.63,,load,2023-10-24 16:30:25
,stopped,,2023-10-24 16:30:25
0.0,id,,2023-10-24 16:30:25
,used,,2023-10-24 16:30:25
,5398.7,2023-10-24 16:30:25
gnome-s+,10.5,2023-10-24 16:30:25
Isolate+,5.5,2023-10-24 16:30:25
firefox,4.8,2023-10-24 16:30:25
gnome-t+,3.9,2023-10-24 16:30:25
tracker+,3.0,2023-10-24 16:30:25
irq/48-+,1.7,2023-10-24 16:30:25
Xwayland,1.1,2023-10-24 16:30:25
Privile+,0.8,2023-10-24 16:30:25
tracker+,0.5,2023-10-24 16:30:25
mta-sts+,0.4,2023-10-24 16:30:25
kworker+,0.3,2023-10-24 16:30:25
kworker+,0.2,2023-10-24 16:30:25
dbus-da+,0.2,2023-10-24 16:30:25
ibus-da+,0.2,2023-10-24 16:30:25
gjs,0.2,2023-10-24 16:30:25
kworker+,0.2,2023-10-24 16:30:25
bash,0.2,2023-10-24 16:30:25
systemd,0.1,2023-10-24 16:30:25
rcu_pre+,0.1,2023-10-24 16:30:25
ksoftir+,0.1,2023-10-24 16:30:25
systemd+,0.1,2023-10-24 16:30:25
kworker+,0.1,2023-10-24 16:30:25
systemd+,0.1,2023-10-24 16:30:25
contain+,0.1,2023-10-24 16:30:25
systemd,0.1,2023-10-24 16:30:25
ibus-ex+,0.1,2023-10-24 16:30:25
xdg-des+,0.1,2023-10-24 16:30:25
gvfsd-m+,0.1,2023-10-24 16:30:25
kworker+,0.1,2023-10-24 16:30:25
kworker+,0.1,2023-10-24 16:30:25
gnome-s+,12.5,2023-10-24 16:30:25
kworker+,6.2,2023-10-24 16:30:25
1.59,,load,2023-10-24 16:30:36
,stopped,,2023-10-24 16:30:36
0.0,id,,2023-10-24 16:30:36
,used,,2023-10-24 16:30:36
,5424.1,2023-10-24 16:30:36
Isolate+,5.6,2023-10-24 16:30:36
gnome-s+,3.5,2023-10-24 16:30:36
tracker+,3.1,2023-10-24 16:30:36
gnome-t+,1.0,2023-10-24 16:30:36
tracker+,0.7,2023-10-24 16:30:36
ibus-da+,0.6,2023-10-24 16:30:36
mta-sts+,0.4,2023-10-24 16:30:36
firefox,0.4,2023-10-24 16:30:36
irq/48-+,0.3,2023-10-24 16:30:36
dockerd,0.3,2023-10-24 16:30:36
pipewir+,0.2,2023-10-24 16:30:36
dbus-da+,0.2,2023-10-24 16:30:36
rcu_pre+,0.1,2023-10-24 16:30:36
jbd2/sd+,0.1,2023-10-24 16:30:36
kworker+,0.1,2023-10-24 16:30:36
systemd+,0.1,2023-10-24 16:30:36
showtim+,0.1,2023-10-24 16:30:36
ibus-en+,0.1,2023-10-24 16:30:36
gvfsd-m+,0.1,2023-10-24 16:30:36
MainThr+,0.1,2023-10-24 16:30:36
kworker+,0.1,2023-10-24 16:30:36
kworker+,0.1,2023-10-24 16:30:36
kworker+,0.1,2023-10-24 16:30:36
top,0.1,2023-10-24 16:30:36
mta-sts+,6.7,2023-10-24 16:30:36
1.53,,load,2023-10-24 16:30:46
,stopped,,2023-10-24 16:30:46
0.0,id,,2023-10-24 16:30:46
,used,,2023-10-24 16:30:46
,5426.0,2023-10-24 16:30:46
Isolate+,3.1,2023-10-24 16:30:46
tracker+,3.0,2023-10-24 16:30:46
gnome-s+,1.4,2023-10-24 16:30:46
mta-sts+,0.6,2023-10-24 16:30:46
tracker+,0.6,2023-10-24 16:30:46
firefox,0.3,2023-10-24 16:30:46
gnome-t+,0.3,2023-10-24 16:30:46
ibus-da+,0.2,2023-10-24 16:30:46
gjs,0.2,2023-10-24 16:30:46
top,0.2,2023-10-24 16:30:46
kworker+,0.1,2023-10-24 16:30:46
kworker+,0.1,2023-10-24 16:30:46
kworker+,0.1,2023-10-24 16:30:46
kworker+,0.1,2023-10-24 16:30:46
systemd+,0.1,2023-10-24 16:30:46
dbus-da+,0.1,2023-10-24 16:30:46
upowerd,0.1,2023-10-24 16:30:46
dbus-da+,0.1,2023-10-24 16:30:46
ibus-en+,0.1,2023-10-24 16:30:46
Privile+,0.1,2023-10-24 16:30:46
tracker+,26.7,2023-10-24 16:30:46
tracker+,6.7,2023-10-24 16:30:46
Isolate+,6.7,2023-10-24 16:30:46
1.48,,load,2023-10-24 16:30:57
,stopped,,2023-10-24 16:30:57
0.0,id,,2023-10-24 16:30:57
,used,,2023-10-24 16:30:57
,5423.5,2023-10-24 16:30:57
Isolate+,3.2,2023-10-24 16:30:57
tracker+,2.9,2023-10-24 16:30:57
gnome-s+,0.7,2023-10-24 16:30:57
mta-sts+,0.6,2023-10-24 16:30:57
tracker+,0.6,2023-10-24 16:30:57
systemd+,0.2,2023-10-24 16:30:57
dbus-da+,0.2,2023-10-24 16:30:57
firefox,0.2,2023-10-24 16:30:57
gnome-t+,0.2,2023-10-24 16:30:57
rcu_pre+,0.1,2023-10-24 16:30:57
kworker+,0.1,2023-10-24 16:30:57
showtim+,0.1,2023-10-24 16:30:57
